0	Female U.S.A 45-54 Caucasian Master	[male] and [female] gave very funny speeches .	I told you I didn't like this cake .
1	Female U.S.A 18-24 HispanicOrLatino Edu-AssociateDegree	he then went to another area where he and his friend would usually meet and his friend was not there either .	On the south side of the building there was a colorful mural of an abstract styled boombox .
0	Male U.S.A 55-74 Caucasian Bachelor	that is a very true statement	There was a true statement .
0	Female U.S.A 45-54 African Edu-AssociateDegree	i think someone wanted the statue to look more modern .	There was also a modern statue of a lady with a red scarf round her neck .
1	Female U.S.A 35-44 African Bachelor	a few of us smiling at the cam .	While everyone else was outside chatting, I spent most of my time in the kitchen, cleaning .
0	Male U.S.A 25-34 HispanicOrLatino Master	our party last night was really fun .	The party last night was fun
1	Female U.S.A 25-34 Caucasian NoDegree	the crowd was getting loud !	The loud crowd roars with appreciation .
1	Male U.S.A 18-24 Caucasian TradeOrTechnicalOrVocationalTraining	it 's a great place to work .	Definitely was at a higher point of the visit .
1	Female U.S.A 45-54 Caucasian NoDegree	and the people were happy	The view from tent side looks like the crowd is coming together
0	Female U.S.A 55-74 Other Bachelor	the capes at the end were the coolest .	The runners all received the coolest capes
0	Male U.S.A 18-24 Caucasian Doctorate	the monument was lit by exploding fireworks later that night	!
1	Male U.S.A 35-44 Caucasian Master	with no end in sight .	They also practiced their ability to sight objects at long distances .
0	Male U.S.A 55-74 Caucasian HighSchool	dad and little [male] on the ride together .	!
0	Male U.S.A 25-34 PacificIslander NoDegree	i also like taking pictures of ghost towns and abandoned places .	I spent the day walking between towns and taking pictures
1	Male U.S.A 18-24 Caucasian NoDegree	i started my new job at a coffee shop .	Finally started my shop job .
0	Female U.S.A 18-24 African NoDegree	these windows showed [male] with saints .	Each window showed a new image of Biblical figures .
0	Male U.S.A 35-44 Caucasian HighSchool	there were many instruments including a piano to play .	There is always someone playing music there .
1	Female U.S.A 25-34 Caucasian Bachelor	the vets have arrived !	The veterans finally arrived .
0	Female U.S.A 18-24 Other NoDegree	the building was in terrible shape ...	the local historic society had an event
1	Female U.S.A 25-34 HispanicOrLatino Bachelor	location had some weird paintings .	So I went to a place with all these weird paintings on the wall .
0	Female U.S.A 35-44 MiddleEastern Bachelor	after that we noticed there was n't anyone else on the streets .	Quickly, we escaped by car .
1	Female U.S.A 18-24 SouthAsian NoDegree	ice on plants formed hard spiky carapaces .	The sharp ice jealously safeguarded the berries from harvest .
0	Male U.S.A 35-44 Caucasian HighSchool	here are the people of the meeting we had today .	It was my first conference .
0	Male U.S.A 25-34 African NoSchoolingCompleted	the next day | [male] 's family boat would be back out to sea . [male] sometimes even enjoyed cruising the ocean seas all alone .	The buildings in the area were very tall skyscrapers .
1	Female U.S.A 45-54 Caucasian TradeOrTechnicalOrVocationalTraining	it had been their home for many years .	It was our first home together .
0	Female U.S.A 55-74 Caucasian SomeHighSchool,NoDiploma	we all sat on the floor and watched the ceremony .	They watched and sat on the floor .
0	Female U.S.A 25-34 African NoDegree	i read the menu with my girlfriend .	!
1	Female U.S.A 35-44 Caucasian NoDegree	she hugged him and said hello	He wanted to get a hug, and she gave him one .
0	Female U.S.A 18-24 SouthAsian NoDegree	we decided to go for some really hilarious dramatic poses .	She even stood up on the table .
0	Male U.S.A 35-44 African Master	[female] was trying to figure out the last ingredient to [female] 's secret sauce .	We are having a party and I made my favorite secret sauce with my favorite ingredients .
1	Female U.S.A 18-24 Caucasian NoDegree	the cotton company doors were locked . the town was celebrating its anniversary .	The town locked the doors in honor of the party .
1	Female U.S.A 35-44 Caucasian NoDegree	can`t sleep because of all of the fun of the day | but soon they will be dreaming .	They went to sleep, dreaming of the fun they had that day .
0	Male U.K 35-44 Caucasian NoDegree	this goat was trying to wat whatever he could find .	A goat eats hay from a bushel .
1	Female U.S.A 25-34 Caucasian HighSchool	the group was quite big and had a great time .	It doesn't hurt to have a pretty girl next to you .
0	Male U.S.A 45-54 PacificIslander Bachelor	ripping a fantastic guitar solo	This solo guitar definitely ripped the stage and brought a lot of energy .
0	Female U.S.A 18-24 Caucasian SomeHighSchool,NoDiploma	finally the moment we 've all been waiting for | the fireworks are here !	That evening, a fireworks display dazzled the friends and family who gathered together .
1	Female U.S.A 18-24 African NoDegree	we took a trip to the ocean .	Have you ever been on a trip in the ocean ?
0	Female U.S.A 18-24 SouthAsian Bachelor	i pulled my hair back before getting into the water .	After eating we went down to the water where I pulled back my hair to get some sun on my forehead .
0	Male U.S.A 35-44 Caucasian Bachelor	[male] was really close to his family and was very excited during dinner .	At the first dinner, each younger male sat with older family members, so the older generation was excited .
0	Male U.S.A 18-24 SouthAsian HighSchool	i decided to go on vacation this year .	IT IS A RESTOURANT
1	Female U.S.A 55-74 Caucasian Bachelor	when i finally arrived at the restaurant i ordered a big plate of food .	When they finally sat to eat, each serving of food was delicious .
0	Male U.S.A 25-34 African NoDegree	[male] had the job of unpacking all the books .	she didnt so I had someone else to do pack the boxes
0	Male U.S.A 45-54 Caucasian Master	one of my friends got to show off how many eggs she found on the easter egg hunt .	Kids were finding easter eggs in the hunt with their friends .
1	Female U.S.A 25-34 Caucasian Master	the amazing breakfast mom made for me for the first day of high school .	!
0	Female U.S.A 45-54 EastAsian NoDegree	the man was riding his bike	A cop was riding on his bike .
1	Male U.S.A 18-24 Caucasian Master	before going any further we decided to stop by the local bar and have some margaritas .	She sampled the local fares and drank a margarita by herself
0	Male U.S.A 35-44 Caucasian HighSchool	it was a lot of fun .	The motorcycles bikes were all ready .
1	Female U.S.A 25-34 Ethnic-NativeAmerican Master	i love going to the beach at night to watch the sunset .	IT IS A BEAUTIFUL PLACE
0	Female U.S.A 18-24 Caucasian TradeOrTechnicalOrVocationalTraining	after that they took time for a group picture .	!
1	Female U.S.A 55-74 Caucasian SomeHighSchool,NoDiploma	we had a nice cup of coffee on the waterfront property | overlooking this gorgeous view .	The sky looked weird .
0	Male U.S.A 25-34 SouthAsian Bachelor	beauty and the beast even makes an appearance .	!
1	Male U.S.A 35-44 Caucasian Bachelor	here is another portrait . i like how the artist put the emotion in the face and hand gestures .	She was impressed by the expressive qualities of the works .
1	Female U.S.A 55-74 Caucasian Edu-AssociateDegree	i like this horse . [female] wanted something tamer .	Then all the girls got together, held hands and rode in the sleigh .
0	Male U.S.A 18-24 Caucasian TradeOrTechnicalOrVocationalTraining	the amazing rock with trees growing .	From where I sat, I could see a small island rock with growing green trees on it .
1	Female U.S.A 25-34 Caucasian Bachelor	everything was set out for the party .	today was the set date for the party
1	Male U.S.A 25-34 Ethnic-NativeAmerican Master	this angel is my favorite | he looks very comfortable .	IT IS A WHITE STASHU
1	Female U.S.A 35-44 Caucasian Bachelor	fire fighters were able to get everything under control before night set in | they did a great job .	The fire was set before the firefighters did their job .
0	Female U.S.A 75YearsOrOlder Caucasian Master	the coach looked on as his team got closer to the end zone .	In the zone, the team looked at their rivals,
1	Female U.S.A 35-44 African NoDegree	this is the last thing poor [male] ever saw .	He ended up in traffic for a long time and passed out .
1	Male U.S.A 45-54 Caucasian NoDegree	i worked very hard .	For miles & miles, there was nothing but farmland .
1	Female U.S.A 35-44 Caucasian Bachelor	some of the fireworks made no noise at all | but they were still pretty .	The pretty fireworks made a loud noise .
0	Female U.S.A 25-34 Caucasian Doctorate	the front door was open so i took this shot before leaving .	IT IS A CLASSROOM
0	Male U.S.A 18-24 PacificIslander Bachelor	we spent some time chatting .	It was painful for one second and then we all laughed, the ice broken, and we spent the time chatting and eating very amicably .
0	Female U.S.A 45-54 EastAsian TradeOrTechnicalOrVocationalTraining	the 4th of july is the best holiday .	THEY ARE SEEING PROGRAMME
0	Female U.S.A 25-34 Other Bachelor	the vets have arrived !	A lot of other veterans arrived to congratulate her .
1	Male U.S.A 18-24 Caucasian NoDegree	this was one of the older apartments on the block .	But these huge blocks are not just apartments, they are a landscape of their own .
0	Female U.S.A 25-34 Other Bachelor	the family sits for a holiday dinner together .	Everyone sits down to enjoy the holiday with family .
0	Female U.S.A 35-44 HispanicOrLatino Bachelor	the lady receive another present in the living room with her friend looking on .	She sat on the fireplace to open more gifts .
0	Male U.S.A 18-24 HispanicOrLatino Edu-AssociateDegree	[male] is the captain of the flames .	My friends and i decided to have a barbecue last week .
0	Male U.K 25-34 Caucasian Master	my brother found a few of his old computers he had forgotten about .	She also found forgotten computers that she brought inside .
0	Female U.S.A 55-74 Caucasian Bachelor	it felt surreal to be inside such a place .	THE RACE OF RUNNING
